172.6517,-43.5663,0.9568
172.6527,-43.5658,0.9568
172.6538,-43.5653,0.9568
172.6549,-43.5649,0.9568
172.6559,-43.5644,0.9568
172.657,-43.564,0.9568
172.6581,-43.5635,0.9568
172.6591,-43.563,0.9568
172.6602,-43.5626,0.9568
172.6612,-43.5621,0.9568
172.6623,-43.5617,0.9568
172.6634,-43.5612,0.9568
172.6644,-43.5607,0.9568
172.6655,-43.5603,0.9568
172.6665,-43.5598,0.9568
172.6676,-43.5593,0.9568
172.6687,-43.5589,0.9568
172.6697,-43.5584,0.9568
172.6708,-43.5579,0.9568
172.6719,-43.5575,0.9568
172.6729,-43.557,0.9568
172.674,-43.5566,0.9568
172.675,-43.5561,0.9568
172.6761,-43.5556,0.9568
172.6772,-43.5552,0.9568
172.6782,-43.5547,0.9568
172.6793,-43.5543,0.9568
172.6804,-43.5538,0.9568
172.6814,-43.5533,0.9568
172.6825,-43.5529,0.9568
172.6835,-43.5524,0.9568
172.6846,-43.5519,0.9568
172.6857,-43.5515,0.9568
172.6867,-43.551,0.9568
172.6878,-43.5505,0.9568
172.6889,-43.5501,0.9568
172.6899,-43.5496,0.9568
172.691,-43.5492,0.9568
172.692,-43.5487,0.9568
172.6931,-43.5482,0.9568
172.6942,-43.5478,0.9568
172.6952,-43.5473,0.9568
172.6963,-43.5469,0.9568
172.6974,-43.5464,0.9568
172.6984,-43.5459,0.9568
172.6995,-43.5455,0.9568
172.7005,-43.545,0.9568
172.7016,-43.5445,0.9568
172.7027,-43.5441,0.9568
172.7037,-43.5436,0.9568
172.7048,-43.5432,0.9568
172.7059,-43.5427,0.9568
172.7069,-43.5422,0.9568
172.708,-43.5418,0.9568
172.709,-43.5413,0.9568
172.7101,-43.5408,0.9568
172.7112,-43.5404,0.9568
172.7122,-43.5399,0.9568
172.7133,-43.5394,0.9568
172.7144,-43.539,0.9568
172.7154,-43.5385,0.9568
172.7165,-43.5381,0.9568
172.7175,-43.5376,0.9568
172.7186,-43.5371,0.9568
172.7197,-43.5367,0.9568
172.7207,-43.5362,0.9568
172.7218,-43.5358,0.9568
172.7229,-43.5353,0.9568
172.7239,-43.5348,0.9568
172.725,-43.5344,0.9568
172.726,-43.5339,0.9568
172.7271,-43.5334,0.9568
172.7282,-43.533,0.9568
172.7292,-43.5325,0.9568
172.7303,-43.532,0.9568
172.7314,-43.5316,0.9568
172.7324,-43.5311,0.9568
172.7335,-43.5307,0.9568
172.7345,-43.5302,0.9568
172.7356,-43.5297,0.9568
172.7367,-43.5293,0.9568
172.7377,-43.5288,0.9568
172.7388,-43.5283,0.9568
172.7398,-43.5279,0.9568
172.7409,-43.5274,0.9568
172.742,-43.527,0.9568
172.743,-43.5265,0.9568
172.7441,-43.526,0.9568
172.7451,-43.5256,0.9568
172.7462,-43.5251,0.9568
172.7473,-43.5246,0.9568
172.7483,-43.5242,0.9568
172.7494,-43.5237,0.9568
172.7505,-43.5232,0.9568
172.7515,-43.5228,0.9568
172.7526,-43.5223,0.9568
172.7536,-43.5219,0.9568
172.7547,-43.5214,0.9568
172.7558,-43.5209,0.9568
172.7568,-43.5205,0.9568
172.7579,-43.52,0.9568
172.759,-43.5196,0.9568
172.76,-43.5191,0.9568
172.7611,-43.5186,0.9568
172.7621,-43.5182,0.9568
172.7632,-43.5177,0.9568
172.7643,-43.5172,0.9568
172.7653,-43.5168,0.9568
172.7664,-43.5163,0.9568
172.7674,-43.5158,0.9568
172.7685,-43.5154,0.9568
172.7696,-43.5149,0.9568
172.7706,-43.5145,0.9568
172.7717,-43.514,0.9568
172.7728,-43.5135,0.9568
172.7738,-43.5131,0.9568
172.7749,-43.5126,0.9568
172.7759,-43.5121,0.9568
172.777,-43.5117,0.9568
172.778,-43.5112,0.9568
172.7791,-43.5107,0.9568
172.7802,-43.5103,0.9568
172.7812,-43.5098,0.9568
172.7823,-43.5093,0.9568
172.6136,-43.5832,1.0501
172.6147,-43.5827,1.0501
172.6157,-43.5823,1.0501
172.6168,-43.5818,1.0501
172.6179,-43.5813,1.0501
172.6189,-43.5809,1.0501
172.62,-43.5804,1.0501
172.6211,-43.58,1.0501
172.6221,-43.5795,1.0501
172.6232,-43.579,1.0501
172.6243,-43.5786,1.0501
172.6253,-43.5781,1.0501
172.6264,-43.5776,1.0501
172.6274,-43.5772,1.0501
172.6285,-43.5767,1.0501
172.6296,-43.5763,1.0501
172.6306,-43.5758,1.0501
172.6317,-43.5753,1.0501
172.6328,-43.5749,1.0501
172.6338,-43.5744,1.0501
172.6349,-43.5739,1.0501
172.6359,-43.5735,1.0501
172.637,-43.573,1.0501
172.6381,-43.5726,1.0501
172.6391,-43.5721,1.0501
172.6402,-43.5716,1.0501
172.6413,-43.5712,1.0501
172.6423,-43.5707,1.0501
172.6434,-43.5703,1.0501
172.6445,-43.5698,1.0501
172.6455,-43.5693,1.0501
172.6466,-43.5689,1.0501
172.6476,-43.5684,1.0501
172.6487,-43.568,1.0501
172.6498,-43.5675,1.0501
172.6508,-43.567,1.0501
172.6519,-43.5666,1.0501
172.653,-43.5661,1.0501
172.654,-43.5656,1.0501
172.6551,-43.5652,1.0501
172.6561,-43.5647,1.0501
172.6572,-43.5642,1.0501
172.6583,-43.5638,1.0501
172.6593,-43.5633,1.0501
172.6604,-43.5629,1.0501
172.6615,-43.5624,1.0501
172.6625,-43.5619,1.0501
172.6636,-43.5615,1.0501
172.6646,-43.561,1.0501
172.6657,-43.5606,1.0501
172.6668,-43.5601,1.0501
172.6678,-43.5596,1.0501
172.6689,-43.5592,1.0501
