evid,datetime,lat,lon,depth,loc_type,loc_grid,mag,mag_type,mag_method,mag_unc,mag_orig,mag_orig_type,mag_orig_unc,ndef,nsta,nmag,t_res,reloc,tect_class,tect_method,domain_no,domain_type,strike,dip,rake,f_length,f_width,f_type,z_tor,z_bor,hyp_lat,hyp_lon,hyp_strike,hyp_dip,corner_0_lat,corner_0_lon,corner_0_depth,corner_1_lat,corner_1_lon,corner_1_depth,corner_2_lat,corner_2_lon,corner_2_depth,corner_3_lat,corner_3_lon,corner_3_depth
2990248,2008-10-27T08:33:20.105000Z,-37.4735,177.1532,2,CMT,CMT,4.2,Mw,CMT,,4.2,Mw,,14,13,0,0.47841,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,1,84,-116,1.857681559,1.627406925,cmt_unc,1.654775714,3.273267534,-37.4735,177.1532,0.440419656,0.213299988,-37.4808685,177.1530371,1654.775714,-37.46415764,177.1524773,1654.775714,-37.48082761,177.1549572,3273.267534,-37.46411679,177.1543971,3273.267534
2990252,2008-10-27T08:47:06.656000Z,-37.4855,177.1396,2,CMT,CMT,4,Mw,CMT,,4,Mw,,18,17,0,0.4006,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,284,35,-7,0.80193167,1.227935055,cmt_unc,1.56407922,2.268393833,-37.4855,177.1396,0.567316254,0.618929059,-37.49180486,177.1432362,1564.07922,-37.49036883,177.1343607,1564.07922,-37.48293421,177.145496,2268.393833,-37.48149829,177.1366215,2268.393833
2990270,2008-10-27T09:33:25.351000Z,-37.4958,177.1437,4,CMT,CMT,4.3,Mw,CMT,,4.3,Mw,,9,7,0,0.30157,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,9,88,-151,1.501145319,1.010891948,cmt_unc,3.073700243,4.083976383,-37.4958,177.1437,0.425108733,0.916877792,-37.50147312,177.1425242,3073.700243,-37.4880508,177.1444361,3073.700243,-37.50150892,177.1429201,4083.976383,-37.4880866,177.144832,4083.976383
2990296,2008-10-27T10:41:00.030000Z,-37.5022,177.1504,6,CMT,CMT,4,Mw,CMT,,4,Mw,,9,5,0,0.36694,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,196,89,139,1.087037613,1.033395967,cmt_unc,5.464768009,6.498006586,-37.5022,177.1504,0.599673669,0.518013945,-37.49651497,177.1522176,5464.768009,-37.50602783,177.1493576,5464.768009,-37.49647716,177.1520196,6498.006586,-37.50599002,177.1491595,6498.006586
2990394,2008-10-27T15:13:13.845000Z,-37.5037,177.1307,4,CMT,CMT,4.2,Mw,CMT,,4.2,Mw,,10,7,0,0.23403,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,288,48,-3,1.085359413,1.699675692,cmt_unc,3.360428886,4.623534081,-37.5037,177.1307,0.612222188,0.506348257,-37.51029019,177.1361974,3360.428886,-37.50768298,177.1243818,3360.428886,-37.50042696,177.1396257,4623.534081,-37.49782,177.1278116,4623.534081
2990471,2008-10-27T19:18:13.785000Z,-37.54944,177.11571,135.0575,GROPE,nz1dr,4.369,ML,uncorrected,0.287,4.369,ML,0.287,36,29,59,0.19431,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,38.581041,52.880179,-94,1.929560142,1.230835444,domain,134.2476035,135.2290412,-37.54944,177.11571,0.569015587,0.825214357,-37.55417796,177.1028028,134247.6035,-37.54014335,177.1156442,134247.6035,-37.55811404,177.109589,135229.0412,-37.54407873,177.1224297,135229.0412
2990752,2008-10-28T08:33:44.983000Z,-40.46206,174.52812,87.5436,GROPE,nz1dr,4.002,ML,uncorrected,0.237,4.002,ML,0.237,52,46,63,0.2604,no,Slab,,13,Contractional,47.575774,65.15354,125,1.446566013,1.162912968,domain,86.94219631,87.99746663,-40.46206,174.52812,0.484714508,0.569904867,-40.46457836,174.5198564,86942.19631,-40.4556235,174.5322475,86942.19631,-40.46777561,174.5238168,87997.46663,-40.45882033,174.5362079,87997.46663
2992966,2008-11-01T13:08:22.475000Z,-38.6881,177.2326,33,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,76,68,0,0.25074,no,Undetermined,,5,Strike-slip,342,70,158,1.1233274,1.397273778,cmt_unc,32.2417236,33.55473146,-38.6881,177.2326,0.677558792,0.577510937,-38.69538337,177.2327164,32241.7236,-38.68592615,177.2281694,32241.7236,-38.69386705,177.2378502,33554.73146,-38.68441006,177.2333026,33554.73146
2993074,2008-11-01T18:11:53.062000Z,-37.78102,176.82172,157.1844,GROPE,nz1dr,4.207,ML,uncorrected,0.208,4.207,ML,0.208,49,45,63,0.23104,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,40.913817,61.901143,-94,1.54614368,1.703854573,domain,156.4759485,157.9789804,-37.78102,176.82172,0.512742231,0.471348278,-37.78447585,176.8127605,156475.9485,-37.77359576,176.8236927,156475.9485,-37.78897957,176.8198761,157978.9804,-37.77809884,176.8308078,157978.9804
2993422,2008-11-02T10:59:07.960000Z,-37.7677,176.8,8,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,43,40,0,0.21118,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,236,36,-99,1.71462001,1.075997233,cmt_unc,7.736052886,8.368508191,-37.7677,176.8,0.52049436,0.417337181,-37.76557502,176.8105921,7736.052886,-37.77471834,176.7949297,7736.052886,-37.75926317,176.8047446,8368.508191,-37.76840569,176.7890827,8368.508191
2993623,2008-11-02T20:10:41.833000Z,-45.4906,167.00993,69.198,GROPE,nz1dr,4.019,ML,uncorrected,0.25,4.019,ML,0.25,16,11,40,0.13614,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,46.339742,46.09334,140,1.396234988,1.252269054,domain,68.69333213,69.59555506,-45.4906,167.00993,0.51682039,0.559360501,-45.49133885,166.9988775,68693.33213,-45.48338691,167.0126514,68693.33213,-45.49736507,167.0059095,69595.55506,-45.48941232,167.019684,69595.55506
2994046,2008-11-03T17:02:12.282000Z,-38.87583,176.19247,78.8286,GROPE,nz1dr,4.323,ML,uncorrected,0.19,4.323,ML,0.19,78,74,66,0.27416,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,47.468203,53.346071,-94,1.703674979,2.022986881,domain,78.05669466,79.67964789,-38.87583,176.19247,0.482325047,0.475617736,-38.87733207,176.1810837,78056.69466,-38.86657485,176.1950702,78056.69466,-38.88508276,176.1908394,79679.64789,-38.87432438,176.2048258,79679.64789
2996048,2008-11-07T06:44:40.467000Z,-38.08784,175.96365,191.0698,GROPE,nz1dr,4.653,ML,uncorrected,0.238,4.653,ML,0.238,62,56,70,0.25382,no,Slab,hik_kerm_fault_300km_wgs84_poslon,2,Extensional,175.613654,55.173749,-79,2.236459393,2.882339122,domain,189.984499,192.3505755,-38.08784,175.96365,0.392858053,0.458692277,-38.07923801,175.9711176,189984.499,-38.09925923,175.9738791,189984.499,-38.08084255,175.9524744,192350.5755,-38.10086441,175.9552309,192350.5755
2996675,2008-11-08T11:57:25.897000Z,-38.1466,176.0299,219,CMT,CMT,4.7,Mw,CMT,,4.7,Mw,,80,71,0,0.26227,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,354,33,119,2.808813832,3.13326471,cmt_unc,218.225329,219.9318273,-38.1466,176.0299,0.564650294,0.453953581,-38.16221794,176.0189008,218225.329,-38.13716271,176.0145181,218225.329,-38.15897565,176.0485876,219931.8273,-38.13392193,176.0441951,219931.8273
2996979,2008-11-09T03:25:08.781000Z,-45.1725,167.3111,111,CMT,CMT,4.2,Mw,CMT,,4.2,Mw,,14,13,0,0.1666,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,129,34,118,1.80307516,2.211963646,cmt_unc,110.5640287,111.8009431,-45.1725,167.3111,0.592684203,0.352466841,-45.16170848,167.3067859,110564.0287,-45.17275854,167.3235147,110564.0287,-45.17374161,167.2908957,111800.9431,-45.18479402,167.3076245,111800.9431
2997750,2008-11-10T17:20:54.879000Z,-41.74102,174.39104,55.8404,GROPE,nz1dr,4.013,ML,uncorrected,0.197,4.013,ML,0.197,38,33,54,0.16123,no,Slab,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,248.337213,72.954255,173,1.445499535,1.292922293,domain,55.15659032,56.39271586,-41.74102,174.39104,0.526637985,0.55318789,-41.74012953,174.4004594,55156.59032,-41.74513001,174.3844117,55156.59032,-41.73697838,174.3987086,56392.71586,-41.74197861,174.3826615,56392.71586
2998299,2008-11-11T18:46:50.416000Z,-37.52753,179.34732,12,GROPE,nz1dr,4.189,ML,uncorrected,0.202,4.189,ML,0.202,18,14,79,0.13026,no,Interface,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,212.876675,81.226452,45,1.610729958,1.640074263,domain,11.09841911,12.71930271,-37.52753,179.34732,0.49490058,0.556228032,-37.52187558,179.3530486,11098.41911,-37.53452472,179.344245,11098.41911,-37.52078671,179.3505821,12719.30271,-37.53343569,179.3417782,12719.30271
2999619,2008-11-14T14:14:14.980000Z,-38.2706,176.2333,162,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,80,78,0,0.15845,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,74,65,122,1.338829722,1.223556336,cmt_unc,161.4277141,162.5366328,-38.2706,176.2333,0.716555667,0.516075607,-38.27098411,176.2219379,161427.7141,-38.26725885,176.2364796,161427.7141,-38.27541207,176.2237627,162536.6328,-38.27168655,176.2383052,162536.6328
3000531,2008-11-16T10:01:27.704000Z,-40.88402,175.54655,25.3746,GROPE,nz1dr,4,ML,uncorrected,0.194,4,ML,0.194,38,33,111,0.22258,no,Crustal,,5,Strike-slip,207.980898,82.03413,-134,1.076548432,1.135861708,domain,24.46868583,25.59358738,-40.88402,175.54655,0.496238674,0.805327515,-40.88021445,175.550707,24468.68583,-40.8889027,175.545046,24468.68583,-40.87958626,175.5490333,25593.58738,-40.88827444,175.5433721,25593.58738
3000748,2008-11-16T19:25:50.840000Z,-40.83844,172.83182,210.9091,GROPE,nz1dr,4.788,ML,uncorrected,0.238,4.788,ML,0.238,39,34,63,0.14865,no,Slab,,13,Contractional,48.442731,59.51437,125,3.029666745,3.301086566,domain,209.5141714,212.358904,-40.83844,172.83182,0.378281212,0.490354914,-40.83972764,172.8151824,209514.1714,-40.8216625,172.8421167,209514.1714,-40.85103718,172.828331,212358.904,-40.832969,172.8552663,212358.904
3004487,2008-11-23T20:40:51.108000Z,-38.8618,178.1672,27,CMT,CMT,4,Mw,CMT,,4,Mw,,30,22,0,0.31941,no,Outer-rise,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,200,54,-103,1.629863562,1.188220345,cmt_unc,26.59104115,27.5523316,-38.8618,178.1672,0.42880559,0.425426936,-38.85655383,178.172787,26591.04115,-38.87058344,178.1673861,26591.04115,-38.85474426,178.1650983,27552.3316,-38.86877361,178.1596959,27552.3316
3004673,2008-11-24T03:35:27.253000Z,-37.1302,176.75726,394.7835,GROPE,nz1dr,5.465,ML,uncorrected,0.24,5.465,ML,0.24,51,48,72,0.15543,no,Slab,,4,Extensional,28.498963,64.390405,-94,5.700554792,4.618196164,domain,392.2383469,396.4028522,-37.1302,176.75726,0.545052653,0.611153761,-37.15043343,176.7295104,392238.3469,-37.10440431,176.7578431,392238.3469,-37.15837776,176.749647,396402.8522,-37.11234437,176.7779696,396402.8522
3004700,2008-11-24T04:23:40.195000Z,-39.37793,177.78696,60.2106,GROPE,nz1dr,4.057,ML,uncorrected,0.172,4.057,ML,0.172,46,41,61,0.21517,no,Slab,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,232.196231,86.847357,45,1.242808926,1.558729582,domain,59.44326322,60.99963376,-39.37793,177.78696,0.538744692,0.493029622,-39.37427978,177.7931484,59443.26322,-39.38158863,177.7822556,59443.26322,-39.37369669,177.7924988,60999.63376,-39.38100549,177.781606,60999.63376
3006268,2008-11-27T01:58:57.746000Z,-37.07523,176.73874,245.8042,GROPE,nz1dr,4.005,ML,uncorrected,0.263,4.005,ML,0.263,34,28,21,0.2851,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,47.896934,54.980554,-94,1.225800624,1.026377189,domain,245.2371028,246.0776619,-37.07523,176.73874,0.452893349,0.674666701,-37.07616624,176.7311593,245237.1028,-37.0684515,176.7410055,245237.1028,-37.07995732,176.7357856,246077.6619,-37.07224221,176.7456318,246077.6619
3007814,2008-11-30T05:08:26.071000Z,-40.4758,173.3212,192,CMT,CMT,4.4,Mw,CMT,,4.4,Mw,,65,59,0,0.14957,no,Slab,hik_kerm_fault_300km_wgs84_poslon,13,Contractional,195,59,78,1.9696547,2.212543863,cmt_unc,191.2863954,193.1829157,-40.4758,173.3212,0.382517099,0.376270464,-40.4702233,173.3283594,191286.3954,-40.48738005,173.3224279,191286.3954,-40.4676024,173.3153627,193182.9157,-40.4847585,173.309428,193182.9157
3008028,2008-11-30T16:02:07.159000Z,-36.69569,177.12639,33,GROPE,nz1dr,4.281,ML,uncorrected,0.338,4.281,ML,0.338,21,17,37,0.23078,no,Undetermined,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,40.978964,46.629205,-94,1.71163151,1.755858573,domain,32.27703568,33.55341283,-36.69569,177.12639,0.466875771,0.566419043,-36.69748985,177.1148562,32277.03568,-36.68543655,177.1267673,32277.03568,-36.70424732,177.125401,33553.41283,-36.69219301,177.1373113,33553.41283
3008836,2008-12-02T05:47:03.548000Z,-37.5239,176.499,195,CMT,CMT,4.3,Mw,CMT,,4.3,Mw,,56,53,0,0.18481,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,345,82,13,1.517531306,1.380985267,cmt_unc,194.0894942,195.4570398,-37.5239,176.499,0.377865547,0.665795544,-37.52917282,176.4995273,194089.4942,-37.51611663,176.4944744,194089.4942,-37.52866305,176.5016035,195457.0398,-37.51560696,176.4965503,195457.0398
3010357,2008-12-05T05:51:45.763000Z,-43.8242,169.1962,6,CMT,CMT,4.3,Mw,CMT,,4.3,Mw,,26,19,0,0.18246,no,Crustal,NZSMDB,15,Plate boundary,140,32,-4,1.183620023,2.076791513,cmt_unc,5.467318973,6.567850804,-43.8242,169.1962,0.555454809,0.484021463,-43.81484783,169.1996595,5467.318973,-43.82330768,169.2085827,5467.318973,-43.82445963,169.1822718,6567.850804,-43.83292079,169.1911938,6567.850804
3011171,2008-12-06T23:04:53.652000Z,-37.09966,176.66644,201.1161,GROPE,nz1dr,4.106,ML,uncorrected,0.189,4.106,ML,0.189,23,20,49,0.07791,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,32.032328,45.135093,-94,1.469159931,1.513739581,domain,200.5059268,201.5788231,-37.09966,176.66644,0.513767137,0.56871595,-37.10283644,176.6562994,200505.9268,-37.09136181,176.6645108,200505.9268,-37.10761714,176.6667125,201578.8231,-37.09614186,176.6749226,201578.8231
3013688,2008-12-12T06:45:20.991000Z,-38.9434,178.5976,24,CMT,CMT,4.2,Mw,CMT,,4.2,Mw,,41,35,0,0.18239,no,Crustal,,8,Contractional,198,63,-29,1.279430064,1.475035568,cmt_unc,23.22056409,24.53483041,-38.9434,178.5976,0.574476506,0.593057814,-38.93789717,178.6041377,23220.56409,-38.9490285,178.6004589,23220.56409,-38.93639332,178.596678,24534.83041,-38.9475245,178.5929981,24534.83041
3016538,2008-12-17T19:54:59.812000Z,-42.4349,172.8509,6,CMT,CMT,4.6,Mw,CMT,,4.6,Mw,,31,27,0,0.20263,no,Crustal,NZSMDB,14,Strike-slip,152,54,-8,1.345928643,2.322136877,cmt_unc,4.93111239,6.809760587,-42.4349,172.8509,0.54311685,0.568966351,-42.42580914,172.8550851,4931.11239,-42.43652114,172.8627429,4931.11239,-42.43156062,172.8404206,6809.760587,-42.44227358,172.8480766,6809.760587
3016554,2008-12-17T20:33:57.294000Z,-36.9142,177.7315,117,CMT,CMT,5.2,Mw,CMT,,5.2,Mw,,42,38,0,0.18009,no,Slab,NZSMDB,4,Extensional,64,50,1,3.252271476,4.205355287,cmt_unc,114.7845436,118.0060327,-36.9142,177.7315,0.446450306,0.687711899,-36.90585183,177.707209,114784.5436,-36.89174074,177.7391157,114784.5436,-36.92715171,177.721814,118006.0327,-36.91303628,177.7537259,118006.0327
3016573,2008-12-17T21:18:43.454000Z,-38.614,176.6828,96,CMT,CMT,4.2,Mw,CMT,,4.2,Mw,,72,68,0,0.25312,no,Slab,hik_kerm_fault_300km_wgs84_poslon,5,Strike-slip,32,52,153,1.420640499,1.615429164,cmt_unc,95.28207815,96.5550537,-38.614,176.6828,0.627027351,0.563971436,-38.61846257,176.6721471,95282.07815,-38.60735615,176.6802226,95282.07815,-38.62289811,176.6820583,96555.0537,-38.61179106,176.6901326,96555.0537
3017161,2008-12-19T00:21:05.412000Z,-38.2542,176.0921,177,CMT,CMT,5,Mw,CMT,,5,Mw,,85,81,0,0.25754,no,Slab,,4,Extensional,45,64,86,4.616250916,3.720023433,cmt_unc,175.6457759,178.9893109,-38.2542,176.0921,0.514744675,0.405027641,-38.26576182,176.068053,175645.7759,-38.23540558,176.1040612,175645.7759,-38.27579397,176.0816544,178989.3109,-38.24543363,176.1176614,178989.3109
3017959,2008-12-20T11:53:06.145000Z,-38.7377,175.24683,219.472,GROPE,nz1dr,4.088,ML,uncorrected,0.144,4.088,ML,0.144,55,50,57,0.21961,no,Slab,,3,Extensional,202.388769,54.821073,-127,1.385321526,1.687401522,domain,218.7601026,220.1393118,-38.7377,175.24683,0.504415014,0.51616349,-38.73344134,175.2550955,218760.1026,-38.74509247,175.2493913,218760.1026,-38.73030594,175.2446571,220139.3118,-38.74195662,175.2389514,220139.3118
3019466,2008-12-23T08:30:28.737000Z,-45.36513,167.25021,123.7536,GROPE,nz1dr,4.191,ML,uncorrected,0.221,4.191,ML,0.221,17,10,43,0.19616,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,26.266951,40.193417,140,1.505045735,2.036484234,domain,123.1014268,124.4157125,-45.36513,167.25021,0.666043611,0.496218777,-45.36939124,167.2352708,123101.4268,-45.35773228,167.2449635,123101.4268,-45.37645313,167.2523686,124415.7125,-45.36479261,167.2620592,124415.7125
3019527,2008-12-23T11:19:32.124000Z,-45.3442,167.18533,103.0359,GROPE,nz1dr,4.024,ML,uncorrected,0.258,4.024,ML,0.258,17,11,42,0.11956,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,39.873999,47.53141,140,1.364381023,1.562683481,domain,102.5551719,103.7078816,-45.3442,167.18533,0.526553005,0.417041786,-45.34609285,167.1749449,102555.1719,-45.33728395,167.1870159,102555.1719,-45.35267602,167.1846055,103707.8816,-45.34386609,167.1966766,103707.8816
3020281,2008-12-25T02:06:31.931000Z,-38.7511,175.7438,147,CMT,CMT,4.1,Mw,CMT,,4.1,Mw,,76,71,0,0.26831,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,39,83,-142,1.118395609,1.733337969,cmt_unc,146.2666159,147.9870338,-38.7511,175.7438,0.254006496,0.426282552,-38.75264429,175.7409971,146266.6159,-38.74463056,175.7487875,146266.6159,-38.75379661,175.74293,147987.0338,-38.74578276,175.7507203,147987.0338
3021098,2008-12-26T19:49:59.627000Z,-40.5542,174.8671,45,CMT,CMT,4.6,Mw,CMT,,4.6,Mw,,78,75,0,0.20293,no,Slab,NZSMDB,12,Contractional,237,86,-81,2.969965727,1.728451967,cmt_unc,44.32320131,46.04744286,-40.5542,174.8671,0.514750599,0.392519649,-40.5468096,174.8823398,44323.20131,-40.56184987,174.8533408,44323.20131,-40.54591175,174.8815393,46047.44286,-40.56095181,174.8525404,46047.44286
3021685,2008-12-28T01:25:22.762000Z,-36.99438,176.58461,282.6054,GROPE,nz1dr,4.122,ML,uncorrected,0.154,4.122,ML,0.154,20,16,38,0.10672,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,44.014106,48.470638,-94,1.537545546,1.785057275,domain,281.9633201,283.2996426,-36.99438,176.58461,0.482436796,0.480482763,-36.99593764,176.5743005,281963.3201,-36.98562755,176.5858157,281963.3201,-37.00304779,176.5841948,283299.6426,-36.99273676,176.5957097,283299.6426
3024439,2009-01-02T14:58:29.574000Z,-39.15728,177.8329,55.27,GROPE,nz1dr,4.026,ML,uncorrected,0.185,4.026,ML,0.185,37,32,58,0.18218,no,Slab,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,222.527505,90,45,1.389104834,0.919527534,domain,54.58048959,55.50001712,-39.15728,177.8329,0.42680526,0.749852929,-39.15316469,177.8372525,54580.48959,-39.16280661,177.8270538,54580.48959,-39.15316469,177.8372525,55500.01712,-39.16280661,177.8270538,55500.01712
3027064,2009-01-08T01:45:31.753000Z,-38.78215,175.42203,173.9279,GROPE,nz1dr,4.191,ML,uncorrected,0.153,4.191,ML,0.153,62,57,70,0.2509,no,Slab,hik_kerm_fault_300km_wgs84_poslon,3,Extensional,208.861534,64.314235,-127,1.619198563,1.977069931,domain,173.2211493,175.0028545,-38.78215,175.42203,0.573873946,0.396670951,-38.77612189,175.4304151,173221.1493,-38.78907642,175.4218575,173221.1493,-38.77257695,175.421657,175002.8545,-38.78553089,175.4130982,175002.8545
3027355,2009-01-08T17:01:09.148000Z,-37.27295,176.50381,300.6221,GROPE,nz1dr,4.549,ML,uncorrected,0.163,4.549,ML,0.163,41,39,68,0.13994,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,38.171845,58.978709,-94,2.358683577,1.822828626,domain,299.6283729,301.190493,-37.27295,176.50381,0.55431908,0.636140003,-37.27930059,176.4896973,299628.3729,-37.26213164,176.5053357,299628.3729,-37.28427838,176.4982547,301190.493,-37.26710835,176.513892,301190.493
3028706,2009-01-11T14:30:45.948000Z,-37.22028,176.79582,208.2652,GROPE,nz1dr,4.308,ML,uncorrected,0.17,4.308,ML,0.17,33,29,71,0.14478,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,43.084076,56.984508,-94,1.569515315,1.983004127,domain,207.4364264,209.0992215,-37.22028,176.79582,0.484950608,0.498421989,-37.22230053,176.7856337,207436.4264,-37.21160385,176.7971741,207436.4264,-37.22865422,176.7948422,209099.2215,-37.21795667,176.806382,209099.2215
3028730,2009-01-11T15:50:51.128000Z,-41.5955,173.2266,114,CMT,CMT,4.2,Mw,CMT,,4.2,Mw,,37,31,0,0.21648,no,Slab,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,21,19,-159,1.690660528,2.001540069,cmt_unc,113.6838917,114.3355294,-41.5955,173.2266,0.466900887,0.485098286,-41.59920059,173.2129338,113683.8917,-41.58497015,173.2201558,113683.8917,-41.60526814,173.2341568,114335.5294,-41.5910364,173.2413748,114335.5294
3031137,2009-01-16T14:33:25.470000Z,-36.45622,177.98329,177.6902,GROPE,nz1dr,4.287,ML,uncorrected,0.168,4.287,ML,0.168,17,12,53,0.10105,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,39.843628,53.649755,-94,1.906112599,1.937564782,domain,176.9337456,178.4942773,-36.45622,177.98329,0.464375266,0.48474144,-36.45958273,177.9724185,176933.7456,-36.44587105,177.9851532,176933.7456,-36.46578111,177.9826461,178494.2773,-36.4520684,177.9953797,178494.2773
3032276,2009-01-18T22:29:57.125000Z,-40.3148,176.15857,38.6838,GROPE,nz1dr,4.133,ML,uncorrected,0.29,4.133,ML,0.29,51,45,68,0.22119,no,Slab,hik_kerm_fault_300km_wgs84_poslon,5,Strike-slip,203.756763,81.772415,-134,1.4409436,2.03963379,domain,37.84287584,39.86151659,-40.3148,176.15857,0.540300861,0.416579404,-40.30869407,176.1632847,37842.87584,-40.32074437,176.1570167,37842.87584,-40.30772219,176.1600962,39861.51659,-40.31977233,176.1538278,39861.51659
3032298,2009-01-18T23:40:07.820000Z,-37.98469,176.18538,186.9607,GROPE,nz1dr,4.816,ML,uncorrected,0.219,4.816,ML,0.219,56,53,72,0.20451,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,50.163228,56.617565,-94,2.641298842,2.641863598,domain,185.5416653,187.7476652,-37.98469,176.18538,0.527194273,0.643261435,-37.98676871,176.1664794,185541.6653,-37.97091857,176.1888807,185541.6653,-37.99652755,176.177501,187747.6652,-37.98067531,176.1999026,187747.6652
3033792,2009-01-22T02:50:13.770000Z,-37.26945,177.80063,46.7877,GROPE,nz1dr,4.087,ML,uncorrected,0.197,4.087,ML,0.197,31,25,61,0.17949,no,Undetermined,,6,Crustal block,17.416791,69.73116,89,0.995570272,0.99389647,domain,46.15663468,47.08898657,-37.26945,177.80063,0.426203272,0.67685316,-37.27261957,177.7968947,46156.63468,-37.26395095,177.7997012,46156.63468,-37.27339525,177.8006462,47088.98657,-37.26472657,177.8034523,47088.98657
3035179,2009-01-24T20:19:30.361000Z,-45.08071,167.42867,90.6921,GROPE,nz1dr,4.201,ML,uncorrected,0.256,4.201,ML,0.256,17,13,50,0.12456,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,40.353791,40.222139,140,1.611019858,1.57682936,domain,90.06529246,91.08353439,-45.08071,167.42867,0.530974059,0.615578202,-45.08155759,167.4143732,90065.29246,-45.07120487,167.4286369,90065.29246,-45.08911068,167.4252943,91083.53439,-45.07875659,167.4395581,91083.53439
